Name;X-coordinate;Y-coordinate;Z-coordinate;X-velocity;Y-velocity;Z-velocity;mass
saturn;-3.25761;8.45846;-0.017233;-2.01095;-0.730781;0.0927426;0.0112863
uranus;18.255;-8.30554;-0.267658;0.585841;1.24342;-0.00299592;0.00172372
neptune;21.0729;-21.4415;-0.0438188;0.811043;0.81317;-0.0353846;0.00203369
sun;0.0126302;-0.00263292;-0.00031381;0.000432248;0.00260847;-3.32311e-05;39.4784
jupiter;-5.46023;-0.251944;0.123189;0.0784001;-2.61259;0.00907814;0.0376937
saturn;-3.2777;8.45111;-0.0163054;-2.00922;-0.73526;0.0927516;0.0112863
uranus;18.2609;-8.2931;-0.267687;0.584946;1.24383;-0.00298281;0.00172372
neptune;21.081;-21.4334;-0.0441727;0.810736;0.813482;-0.035384;0.00203369
sun;0.0126344;-0.00260683;-0.000314139;0.000419269;0.00260914;-3.29512e-05;39.4784
jupiter;-5.45931;-0.278064;0.123277;0.09153;-2.61199;0.00878183;0.0376937
saturn;-3.29778;8.44371;-0.0153778;-2.00748;-0.739735;0.0927601;0.0112863
uranus;18.2667;-8.28066;-0.267717;0.584051;1.24424;-0.00296969;0.00172372
neptune;21.0891;-21.4252;-0.0445265;0.81043;0.813794;-0.0353834;0.00203369
sun;0.0126385;-0.00258073;-0.000314466;0.000406292;0.00260975;-3.26711e-05;39.4784
jupiter;-5.45827;-0.304177;0.123361;0.104655;-2.61133;0.00848537;0.0376937
saturn;-3.31784;8.43627;-0.0144502;-2.00573;-0.744206;0.0927682;0.0112863
uranus;18.2726;-8.26821;-0.267747;0.583156;1.24464;-0.00295657;0.00172372
neptune;21.0972;-21.4171;-0.0448803;0.810123;0.814106;-0.0353827;0.00203369
sun;0.0126424;-0.00255463;-0.00031479;0.000393317;0.00261031;-3.23906e-05;39.4784
jupiter;-5.45709;-0.330283;0.123443;0.117776;-2.61061;0.00818875;0.0376937
saturn;-3.33788;8.42878;-0.0135224;-2.00397;-0.748672;0.0927757;0.0112863
uranus;18.2784;-8.25576;-0.267776;0.58226;1.24505;-0.00294345;0.00172372
neptune;21.1053;-21.409;-0.0452342;0.809816;0.814418;-0.0353821;0.00203369
sun;0.0126462;-0.00252852;-0.000315111;0.000380343;0.0026108;-3.21099e-05;39.4784
jupiter;-5.45578;-0.356382;0.123522;0.130891;-2.60982;0.007892;0.0376937
saturn;-3.3579;8.42125;-0.0125946;-2.0022;-0.753134;0.0927828;0.0112863
uranus;18.2842;-8.24331;-0.267805;0.581364;1.24545;-0.00293033;0.00172372
neptune;21.1134;-21.4008;-0.045588;0.809509;0.81473;-0.0353814;0.00203369
sun;0.0126499;-0.00250241;-0.000315429;0.000367372;0.00261123;-3.18289e-05;39.4784
jupiter;-5.45434;-0.382471;0.123598;0.144;-2.60897;0.0075951;0.0376937
saturn;-3.3779;8.41367;-0.0116667;-2.00042;-0.757591;0.0927893;0.0112863
uranus;18.29;-8.23085;-0.267835;0.580468;1.24586;-0.0029172;0.00172372
neptune;21.1215;-21.3927;-0.0459418;0.809201;0.815041;-0.0353808;0.00203369
sun;0.0126534;-0.00247629;-0.000315745;0.000354404;0.00261159;-3.15477e-05;39.4784
jupiter;-5.45277;-0.408552;0.123671;0.157104;-2.60806;0.00729808;0.0376937
saturn;-3.39789;8.40605;-0.0107387;-1.99863;-0.762043;0.0927954;0.0112863
uranus;18.2958;-8.21839;-0.267864;0.579571;1.24626;-0.00290408;0.00172372
neptune;21.1296;-21.3845;-0.0462956;0.808894;0.815353;-0.0353801;0.00203369
sun;0.0126569;-0.00245017;-0.000316057;0.000341438;0.0026119;-3.12662e-05;39.4784
jupiter;-5.45107;-0.434623;0.123741;0.170202;-2.60708;0.00700093;0.0376937
saturn;-3.41786;8.39839;-0.00981071;-1.99683;-0.766491;0.092801;0.0112863
uranus;18.3016;-8.20592;-0.267893;0.578675;1.24666;-0.00289096;0.00172372
neptune;21.1377;-21.3764;-0.0466494;0.808587;0.815664;-0.0353794;0.00203369
sun;0.0126601;-0.00242405;-0.000316367;0.000328475;0.00261215;-3.09844e-05;39.4784
jupiter;-5.44923;-0.460683;0.123808;0.183294;-2.60605;0.00670366;0.0376937
saturn;-3.43781;8.39068;-0.00888265;-1.99502;-0.770934;0.092806;0.0112863
uranus;18.3074;-8.19345;-0.267921;0.577778;1.24706;-0.00287783;0.00172372
neptune;21.1458;-21.3682;-0.0470032;0.808279;0.815975;-0.0353788;0.00203369
sun;0.0126633;-0.00239793;-0.000316674;0.000315516;0.00261233;-3.07024e-05;39.4784
jupiter;-5.44727;-0.486733;0.123872;0.196379;-2.60495;0.00640628;0.0376937
saturn;-3.45774;8.38292;-0.00795454;-1.9932;-0.775373;0.0928106;0.0112863
uranus;18.3131;-8.18098;-0.26795;0.57688;1.24747;-0.0028647;0.00172372
neptune;21.1539;-21.36;-0.047357;0.807971;0.816286;-0.0353781;0.00203369
sun;0.0126663;-0.0023718;-0.000316979;0.00030256;0.00261246;-3.04201e-05;39.4784
jupiter;-5.44518;-0.512771;0.123933;0.209458;-2.60379;0.00610879;0.0376937
saturn;-3.47765;8.37513;-0.0070264;-1.99136;-0.779806;0.0928147;0.0112863
uranus;18.3189;-8.1685;-0.267979;0.575983;1.24787;-0.00285158;0.00172372
neptune;21.1619;-21.3519;-0.0477107;0.807663;0.816597;-0.0353774;0.00203369
sun;0.0126692;-0.00234568;-0.00031728;0.000289608;0.00261252;-3.01376e-05;39.4784
jupiter;-5.44295;-0.538796;0.123992;0.222529;-2.60256;0.0058112;0.0376937
saturn;-3.49755;8.36728;-0.00609821;-1.98952;-0.784235;0.0928184;0.0112863
uranus;18.3246;-8.15602;-0.268007;0.575085;1.24827;-0.00283845;0.00172372
neptune;21.17;-21.3437;-0.0480645;0.807355;0.816908;-0.0353767;0.00203369
sun;0.012672;-0.00231955;-0.000317578;0.00027666;0.00261253;-2.98549e-05;39.4784
jupiter;-5.4406;-0.564809;0.124047;0.235593;-2.60128;0.00551352;0.0376937
saturn;-3.51742;8.3594;-0.00517;-1.98767;-0.788659;0.0928215;0.0112863
uranus;18.3304;-8.14353;-0.268035;0.574187;1.24867;-0.00282532;0.00172372
neptune;21.1781;-21.3355;-0.0484183;0.807047;0.817219;-0.035376;0.00203369
sun;0.0126746;-0.00229343;-0.000317874;0.000263716;0.00261247;-2.9572e-05;39.4784
jupiter;-5.43811;-0.590808;0.124099;0.24865;-2.59993;0.00521574;0.0376937
saturn;-3.53728;8.35147;-0.00424176;-1.98581;-0.793079;0.0928241;0.0112863
uranus;18.3361;-8.13104;-0.268063;0.573289;1.24907;-0.00281219;0.00172372
neptune;21.1861;-21.3273;-0.048772;0.806739;0.81753;-0.0353753;0.00203369
sun;0.0126771;-0.00226731;-0.000318167;0.000250777;0.00261235;-2.92888e-05;39.4784
jupiter;-5.43549;-0.616793;0.124148;0.261698;-2.59852;0.00491789;0.0376937
saturn;-3.55712;8.34349;-0.00331349;-1.98393;-0.797493;0.0928262;0.0112863
uranus;18.3418;-8.11854;-0.268091;0.572391;1.24946;-0.00279905;0.00172372
neptune;21.1942;-21.3192;-0.0491258;0.806431;0.81784;-0.0353746;0.00203369
sun;0.0126795;-0.00224118;-0.000318457;0.000237842;0.00261217;-2.90054e-05;39.4784
jupiter;-5.43274;-0.642764;0.124194;0.274739;-2.59705;0.00461996;0.0376937
saturn;-3.57694;8.33547;-0.00238522;-1.98205;-0.801903;0.0928279;0.0112863
uranus;18.3475;-8.10604;-0.268119;0.571492;1.24986;-0.00278592;0.00172372
neptune;21.2023;-21.311;-0.0494795;0.806122;0.818151;-0.0353739;0.00203369
sun;0.0126818;-0.00221506;-0.000318744;0.000224913;0.00261193;-2.87218e-05;39.4784
jupiter;-5.42987;-0.668719;0.124237;0.287771;-2.59551;0.00432196;0.0376937
saturn;-3.59674;8.32741;-0.00145693;-1.98016;-0.806308;0.092829;0.0112863
uranus;18.3533;-8.09354;-0.268147;0.570593;1.25026;-0.00277279;0.00172372
neptune;21.2103;-21.3028;-0.0498332;0.805814;0.818461;-0.0353732;0.00203369
sun;0.0126839;-0.00218895;-0.000319029;0.000211989;0.00261164;-2.8438e-05;39.4784
jupiter;-5.42686;-0.694658;0.124278;0.300795;-2.59392;0.00402389;0.0376937
saturn;-3.61653;8.3193;-0.000528629;-1.97825;-0.810708;0.0928297;0.0112863
uranus;18.3589;-8.08104;-0.268174;0.569693;1.25066;-0.00275965;0.00172372
neptune;21.2184;-21.2946;-0.050187;0.805505;0.818771;-0.0353725;0.00203369
sun;0.0126859;-0.00216284;-0.00031931;0.000199071;0.00261128;-2.8154e-05;39.4784
jupiter;-5.42372;-0.720581;0.124315;0.31381;-2.59226;0.00372577;0.0376937
saturn;-3.63629;8.31115;0.00039967;-1.97634;-0.815103;0.0928299;0.0112863
uranus;18.3646;-8.06853;-0.268202;0.568794;1.25105;-0.00274651;0.00172372
neptune;21.2264;-21.2864;-0.0505407;0.805196;0.819082;-0.0353717;0.00203369
sun;0.0126877;-0.00213673;-0.000319589;0.000186158;0.00261086;-2.78699e-05;39.4784
jupiter;-5.42045;-0.746486;0.124349;0.326815;-2.59054;0.00342759;0.0376937
saturn;-3.65603;8.30296;0.00132797;-1.97441;-0.819493;0.0928295;0.0112863
uranus;18.3703;-8.05601;-0.268229;0.567894;1.25145;-0.00273338;0.00172372
neptune;21.2345;-21.2782;-0.0508944;0.804887;0.819392;-0.035371;0.00203369
sun;0.0126895;-0.00211062;-0.000319865;0.000173252;0.00261037;-2.75855e-05;39.4784
jupiter;-5.41705;-0.772374;0.12438;0.339812;-2.58876;0.00312937;0.0376937
saturn;-3.67576;8.29472;0.00225625;-1.97248;-0.823878;0.0928287;0.0112863
uranus;18.376;-8.04349;-0.268256;0.566994;1.25184;-0.00272024;0.00172372
neptune;21.2425;-21.27;-0.0512481;0.804578;0.819701;-0.0353703;0.00203369
sun;0.0126911;-0.00208453;-0.000320138;0.000160352;0.00260983;-2.7301e-05;39.4784
jupiter;-5.41353;-0.798243;0.124409;0.352798;-2.58691;0.0028311;0.0376937
saturn;-3.69546;8.28644;0.00318453;-1.97054;-0.828258;0.0928274;0.0112863
uranus;18.3816;-8.03097;-0.268284;0.566094;1.25224;-0.0027071;0.00172372
neptune;21.2506;-21.2618;-0.0516018;0.804269;0.820011;-0.0353695;0.00203369
sun;0.0126925;-0.00205843;-0.000320408;0.000147458;0.00260923;-2.70162e-05;39.4784
jupiter;-5.40987;-0.824093;0.124434;0.365775;-2.58501;0.00253281;0.0376937
saturn;-3.71515;8.27811;0.00411278;-1.96858;-0.832633;0.0928256;0.0112863
uranus;18.3873;-8.01844;-0.26831;0.565193;1.25263;-0.00269396;0.00172372
neptune;21.2586;-21.2536;-0.0519555;0.80396;0.820321;-0.0353688;0.00203369
sun;0.0126939;-0.00203235;-0.000320675;0.000134571;0.00260857;-2.67314e-05;39.4784
jupiter;-5.40608;-0.849923;0.124456;0.378741;-2.58304;0.00223448;0.0376937
saturn;-3.73482;8.26974;0.00504102;-1.96662;-0.837003;0.0928234;0.0112863
uranus;18.3929;-8.00591;-0.268337;0.564292;1.25302;-0.00268082;0.00172372
neptune;21.2667;-21.2454;-0.0523091;0.80365;0.82063;-0.035368;0.00203369
sun;0.0126951;-0.00200627;-0.00032094;0.000121692;0.00260785;-2.64463e-05;39.4784
jupiter;-5.40216;-0.875733;0.124476;0.391697;-2.58101;0.00193613;0.0376937
saturn;-3.75446;8.26133;0.00596922;-1.96464;-0.841368;0.0928206;0.0112863
uranus;18.3986;-7.99338;-0.268364;0.563391;1.25341;-0.00266768;0.00172372
neptune;21.2747;-21.2372;-0.0526628;0.803341;0.82094;-0.0353673;0.00203369
sun;0.0126962;-0.0019802;-0.000321201;0.00010882;0.00260707;-2.61611e-05;39.4784
jupiter;-5.39812;-0.901523;0.124492;0.404643;-2.57892;0.00163777;0.0376937
saturn;-3.77409;8.25287;0.0068974;-1.96266;-0.845728;0.0928173;0.0112863
uranus;18.4042;-7.98084;-0.268391;0.56249;1.25381;-0.00265453;0.00172372
neptune;21.2827;-21.229;-0.0530165;0.803031;0.821249;-0.0353665;0.00203369
sun;0.0126971;-0.00195414;-0.00032146;9.59549e-05;0.00260622;-2.58758e-05;39.4784
jupiter;-5.39394;-0.92729;0.124506;0.417577;-2.57677;0.0013394;0.0376937
saturn;-3.7937;8.24437;0.00782553;-1.96066;-0.850082;0.0928136;0.0112863
uranus;18.4098;-7.9683;-0.268417;0.561589;1.2542;-0.00264139;0.00172372
neptune;21.2907;-21.2208;-0.0533701;0.802721;0.821558;-0.0353657;0.00203369
sun;0.012698;-0.00192808;-0.000321716;8.30981e-05;0.00260532;-2.55903e-05;39.4784
jupiter;-5.38964;-0.953036;0.124516;0.4305;-2.57456;0.00104102;0.0376937
saturn;-3.81328;8.23582;0.00875362;-1.95866;-0.854432;0.0928093;0.0112863
uranus;18.4154;-7.95575;-0.268443;0.560687;1.25459;-0.00262825;0.00172372
neptune;21.2988;-21.2126;-0.0537238;0.802411;0.821867;-0.035365;0.00203369
sun;0.0126987;-0.00190204;-0.000321969;7.02494e-05;0.00260436;-2.53047e-05;39.4784
jupiter;-5.3852;-0.978759;0.124523;0.443412;-2.57228;0.000742644;0.0376937
saturn;-3.83285;8.22724;0.00968167;-1.95664;-0.858776;0.0928046;0.0112863
uranus;18.421;-7.9432;-0.268469;0.559785;1.25498;-0.0026151;0.00172372
neptune;21.3068;-21.2043;-0.0540774;0.802101;0.822176;-0.0353642;0.00203369
sun;0.0126993;-0.00187601;-0.000322219;5.74091e-05;0.00260334;-2.50189e-05;39.4784
jupiter;-5.38064;-1.00446;0.124528;0.456312;-2.56995;0.000444276;0.0376937
saturn;-3.8524;8.2186;0.0106097;-1.95462;-0.863116;0.0927994;0.0112863
uranus;18.4266;-7.93065;-0.268495;0.558882;1.25537;-0.00260195;0.00172372
neptune;21.3148;-21.1961;-0.0544311;0.801791;0.822485;-0.0353634;0.00203369
sun;0.0126997;-0.00184998;-0.000322467;4.45774e-05;0.00260225;-2.4733e-05;39.4784
jupiter;-5.37595;-1.03013;0.124529;0.4692;-2.56755;0.000145923;0.0376937
saturn;-3.87192;8.20993;0.0115376;-1.95258;-0.867449;0.0927937;0.0112863
uranus;18.4322;-7.91809;-0.268521;0.55798;1.25575;-0.00258881;0.00172372
neptune;21.3228;-21.1879;-0.0547847;0.801481;0.822794;-0.0353626;0.00203369
sun;0.0127;-0.00182397;-0.000322711;3.17545e-05;0.00260111;-2.4447e-05;39.4784
jupiter;-5.37113;-1.05578;0.124528;0.482076;-2.56509;-0.00015241;0.0376937
saturn;-3.89143;8.20121;0.0124655;-1.95054;-0.871778;0.0927875;0.0112863
uranus;18.4378;-7.90553;-0.268547;0.557077;1.25614;-0.00257566;0.00172372
neptune;21.3308;-21.1797;-0.0551383;0.80117;0.823102;-0.0353618;0.00203369
sun;0.0127002;-0.00179797;-0.000322953;1.89407e-05;0.00259991;-2.41609e-05;39.4784
jupiter;-5.36618;-1.08141;0.124523;0.494939;-2.56257;-0.000450717;0.0376937
saturn;-3.91091;8.19245;0.0133933;-1.94848;-0.876102;0.0927808;0.0112863
uranus;18.4433;-7.89297;-0.268573;0.556174;1.25653;-0.00256251;0.00172372
neptune;21.3388;-21.1714;-0.0554919;0.80086;0.823411;-0.035361;0.00203369
sun;0.0127003;-0.00177199;-0.000323191;6.13633e-06;0.00259865;-2.38747e-05;39.4784
jupiter;-5.3611;-1.10701;0.124516;0.507789;-2.55999;-0.000748992;0.0376937
saturn;-3.93038;8.18365;0.014321;-1.94642;-0.88042;0.0927736;0.0112863
uranus;18.4489;-7.8804;-0.268598;0.555271;1.25692;-0.00254936;0.00172372
neptune;21.3468;-21.1632;-0.0558455;0.800549;0.823719;-0.0353602;0.00203369
sun;0.0127002;-0.00174601;-0.000323427;-6.65846e-06;0.00259733;-2.35884e-05;39.4784
jupiter;-5.35589;-1.13258;0.124505;0.520627;-2.55735;-0.00104723;0.0376937
saturn;-3.94982;8.1748;0.0152487;-1.94434;-0.884733;0.092766;0.0112863
uranus;18.4544;-7.86782;-0.268623;0.554367;1.2573;-0.00253621;0.00172372
neptune;21.3548;-21.1549;-0.0561991;0.800239;0.824028;-0.0353594;0.00203369
sun;0.0127;-0.00172005;-0.00032366;-1.94434e-05;0.00259594;-2.33019e-05;39.4784
jupiter;-5.35056;-1.15813;0.124492;0.533451;-2.55465;-0.00134542;0.0376937
saturn;-3.96924;8.16591;0.0161763;-1.94226;-0.88904;0.0927578;0.0112863
uranus;18.46;-7.85525;-0.268649;0.553463;1.25769;-0.00252305;0.00172372
neptune;21.3628;-21.1467;-0.0565527;0.799928;0.824336;-0.0353586;0.00203369
sun;0.0126997;-0.00169411;-0.00032389;-3.22182e-05;0.0025945;-2.30154e-05;39.4784
jupiter;-5.3451;-1.18365;0.124475;0.546261;-2.55189;-0.00164356;0.0376937
saturn;-3.98864;8.15698;0.0171038;-1.94016;-0.893342;0.0927492;0.0112863
uranus;18.4655;-7.84267;-0.268674;0.552559;1.25807;-0.0025099;0.00172372
neptune;21.3708;-21.1385;-0.0569063;0.799617;0.824644;-0.0353578;0.00203369
sun;0.0126992;-0.00166818;-0.000324118;-4.49827e-05;0.002593;-2.27288e-05;39.4784
jupiter;-5.33951;-1.20914;0.124456;0.559058;-2.54906;-0.00194165;0.0376937
saturn;-4.00802;8.148;0.0180312;-1.93806;-0.897639;0.0927401;0.0112863
uranus;18.471;-7.83008;-0.268699;0.551655;1.25846;-0.00249675;0.00172372
neptune;21.3788;-21.1302;-0.0572599;0.799306;0.824952;-0.035357;0.00203369
sun;0.0126987;-0.00164226;-0.000324342;-5.77366e-05;0.00259144;-2.24421e-05;39.4784
jupiter;-5.33379;-1.2346;0.124434;0.571841;-2.54618;-0.00223968;0.0376937
saturn;-4.02738;8.13898;0.0189585;-1.93594;-0.90193;0.0927305;0.0112863
uranus;18.4765;-7.81749;-0.268724;0.55075;1.25884;-0.00248359;0.00172372
neptune;21.3868;-21.122;-0.0576134;0.798994;0.825259;-0.0353561;0.00203369
sun;0.012698;-0.00161637;-0.000324564;-7.04796e-05;0.00258982;-2.21554e-05;39.4784
jupiter;-5.32794;-1.26003;0.124408;0.584609;-2.54323;-0.00253763;0.0376937
saturn;-4.04672;8.12992;0.0198857;-1.93382;-0.906216;0.0927204;0.0112863
uranus;18.482;-7.8049;-0.268748;0.549845;1.25922;-0.00247044;0.00172372
neptune;21.3948;-21.1137;-0.057967;0.798683;0.825567;-0.0353553;0.00203369
sun;0.0126971;-0.00159048;-0.000324782;-8.32115e-05;0.00258814;-2.18686e-05;39.4784
jupiter;-5.32197;-1.28544;0.12438;0.597363;-2.54022;-0.00283551;0.0376937
saturn;-4.06604;8.12081;0.0208128;-1.93168;-0.910496;0.0927098;0.0112863
uranus;18.4875;-7.7923;-0.268773;0.54894;1.25961;-0.00245728;0.00172372
neptune;21.4028;-21.1054;-0.0583205;0.798372;0.825875;-0.0353545;0.00203369
sun;0.0126962;-0.00156462;-0.000324998;-9.5932e-05;0.0025864;-2.15817e-05;39.4784
jupiter;-5.31587;-1.31081;0.124349;0.610102;-2.53716;-0.00313332;0.0376937
saturn;-4.08533;8.11166;0.0217397;-1.92954;-0.914771;0.0926987;0.0112863
uranus;18.493;-7.7797;-0.268797;0.548035;1.25999;-0.00244412;0.00172372
neptune;21.4108;-21.0972;-0.058674;0.79806;0.826182;-0.0353536;0.00203369
sun;0.0126951;-0.00153877;-0.000325211;-0.000108641;0.00258461;-2.12947e-05;39.4784
jupiter;-5.30964;-1.33615;0.124314;0.622826;-2.53403;-0.00343103;0.0376937
saturn;-4.10461;8.10247;0.0226666;-1.92739;-0.91904;0.0926872;0.0112863
uranus;18.4984;-7.7671;-0.268822;0.547129;1.26037;-0.00243096;0.00172372
neptune;21.4188;-21.0889;-0.0590276;0.797748;0.826489;-0.0353528;0.00203369
sun;0.0126939;-0.00151295;-0.000325421;-0.000121338;0.00258275;-2.10077e-05;39.4784
jupiter;-5.30328;-1.36146;0.124277;0.635535;-2.53084;-0.00372866;0.0376937
saturn;-4.12386;8.09324;0.0235934;-1.92522;-0.923304;0.0926751;0.0112863
uranus;18.5039;-7.75449;-0.268846;0.546224;1.26075;-0.0024178;0.00172372
neptune;21.4267;-21.0806;-0.0593811;0.797436;0.826796;-0.0353519;0.00203369
sun;0.0126925;-0.00148714;-0.000325628;-0.000134023;0.00258083;-2.07207e-05;39.4784
jupiter;-5.2968;-1.38673;0.124237;0.648228;-2.52759;-0.00402618;0.0376937
saturn;-4.14309;8.08397;0.02452;-1.92305;-0.927562;0.0926626;0.0112863
uranus;18.5094;-7.74188;-0.26887;0.545318;1.26113;-0.00240464;0.00172372
neptune;21.4347;-21.0724;-0.0597346;0.797125;0.827104;-0.0353511;0.00203369
sun;0.0126911;-0.00146135;-0.000325833;-0.000146696;0.00257886;-2.04336e-05;39.4784
jupiter;-5.29019;-1.41198;0.124193;0.660905;-2.52428;-0.0043236;0.0376937
saturn;-4.1623;8.07465;0.0254465;-1.92087;-0.931815;0.0926496;0.0112863
uranus;18.5148;-7.72927;-0.268894;0.544411;1.26151;-0.00239148;0.00172372
neptune;21.4427;-21.0641;-0.0600881;0.796812;0.827411;-0.0353502;0.00203369
sun;0.0126895;-0.00143558;-0.000326034;-0.000159356;0.00257682;-2.01465e-05;39.4784
jupiter;-5.28346;-1.43718;0.124147;0.673567;-2.52092;-0.00462092;0.0376937
saturn;-4.18149;8.06529;0.0263729;-1.91867;-0.936062;0.0926361;0.0112863
uranus;18.5202;-7.71665;-0.268918;0.543505;1.26189;-0.00237832;0.00172372
neptune;21.4506;-21.0558;-0.0604416;0.7965;0.827717;-0.0353493;0.00203369
sun;0.0126877;-0.00140983;-0.000326233;-0.000172003;0.00257473;-1.98594e-05;39.4784
jupiter;-5.27659;-1.46236;0.124098;0.686211;-2.51749;-0.00491811;0.0376937
saturn;-4.20065;8.05588;0.0272991;-1.91647;-0.940303;0.0926221;0.0112863
uranus;18.5257;-7.70403;-0.268941;0.542598;1.26226;-0.00236516;0.00172372
neptune;21.4586;-21.0475;-0.0607951;0.796188;0.828024;-0.0353484;0.00203369
sun;0.0126859;-0.00138411;-0.000326429;-0.000184637;0.00257257;-1.95722e-05;39.4784
jupiter;-5.26961;-1.4875;0.124046;0.69884;-2.514;-0.00521518;0.0376937
saturn;-4.21979;8.04644;0.0282251;-1.91426;-0.944539;0.0926076;0.0112863
uranus;18.5311;-7.6914;-0.268965;0.541691;1.26264;-0.00235199;0.00172372
neptune;21.4666;-21.0393;-0.0611486;0.795876;0.828331;-0.0353476;0.00203369
sun;0.0126839;-0.00135841;-0.000326621;-0.000197258;0.00257036;-1.92851e-05;39.4784
jupiter;-5.26249;-1.5126;0.123991;0.711451;-2.51045;-0.00551213;0.0376937
saturn;-4.23891;8.03695;0.0291511;-1.91204;-0.948769;0.0925927;0.0112863
uranus;18.5365;-7.67877;-0.268988;0.540784;1.26302;-0.00233883;0.00172372
neptune;21.4745;-21.031;-0.061502;0.795563;0.828637;-0.0353467;0.00203369
sun;0.0126818;-0.00133272;-0.000326811;-0.000209865;0.00256809;-1.89979e-05;39.4784
jupiter;-5.25525;-1.53767;0.123933;0.724045;-2.50684;-0.00580894;0.0376937
saturn;-4.25801;8.02742;0.0300768;-1.9098;-0.952993;0.0925773;0.0112863
uranus;18.5419;-7.66614;-0.269011;0.539876;1.26339;-0.00232566;0.00172372
neptune;21.4825;-21.0227;-0.0618555;0.79525;0.828944;-0.0353458;0.00203369
sun;0.0126796;-0.00130707;-0.000326999;-0.000222458;0.00256576;-1.87107e-05;39.4784
jupiter;-5.24788;-1.5627;0.123872;0.736622;-2.50317;-0.00610561;0.0376937
saturn;-4.27709;8.01785;0.0310025;-1.90756;-0.957212;0.0925613;0.0112863
uranus;18.5473;-7.6535;-0.269035;0.538968;1.26377;-0.0023125;0.00172372
neptune;21.4904;-21.0144;-0.0622089;0.794938;0.82925;-0.0353449;0.00203369
sun;0.0126773;-0.00128143;-0.000327183;-0.000235038;0.00256337;-1.84235e-05;39.4784
jupiter;-5.24039;-1.5877;0.123808;0.749182;-2.49944;-0.00640214;0.0376937
saturn;-4.29614;8.00823;0.0319279;-1.90531;-0.961425;0.0925449;0.0112863
uranus;18.5527;-7.64086;-0.269058;0.53806;1.26414;-0.00229933;0.00172372
neptune;21.4984;-21.0061;-0.0625624;0.794625;0.829556;-0.035344;0.00203369
sun;0.0126748;-0.00125582;-0.000327364;-0.000247603;0.00256093;-1.81363e-05;39.4784
jupiter;-5.23278;-1.61265;0.123741;0.761723;-2.49565;-0.00669851;0.0376937
saturn;-4.31517;7.99858;0.0328532;-1.90305;-0.965632;0.092528;0.0112863
uranus;18.558;-7.62821;-0.26908;0.537152;1.26452;-0.00228616;0.00172372
neptune;21.5063;-20.9978;-0.0629158;0.794312;0.829862;-0.0353431;0.00203369
sun;0.0126722;-0.00123024;-0.000327543;-0.000260153;0.00255842;-1.78491e-05;39.4784
jupiter;-5.22503;-1.63757;0.123671;0.774246;-2.4918;-0.00699473;0.0376937
saturn;-4.33418;7.98888;0.0337783;-1.90078;-0.969833;0.0925107;0.0112863
uranus;18.5634;-7.61556;-0.269103;0.536244;1.26489;-0.002273;0.00172372
neptune;21.5142;-20.9895;-0.0632692;0.793998;0.830168;-0.0353422;0.00203369
sun;0.0126694;-0.00120468;-0.000327718;-0.000272689;0.00255586;-1.7562e-05;39.4784
jupiter;-5.21717;-1.66245;0.123598;0.786751;-2.4879;-0.00729078;0.0376937
saturn;-4.35316;7.97914;0.0347032;-1.8985;-0.974028;0.0924928;0.0112863
uranus;18.5687;-7.60291;-0.269126;0.535335;1.26526;-0.00225983;0.00172372
neptune;21.5222;-20.9812;-0.0636226;0.793685;0.830474;-0.0353413;0.00203369
sun;0.0126666;-0.00117915;-0.000327891;-0.000285209;0.00255324;-1.72749e-05;39.4784
jupiter;-5.20917;-1.68729;0.123522;0.799238;-2.48393;-0.00758667;0.0376937
saturn;-4.37213;7.96936;0.035628;-1.89621;-0.978218;0.0924745;0.0112863
uranus;18.5741;-7.59025;-0.269148;0.534426;1.26564;-0.00224666;0.00172372
neptune;21.5301;-20.9729;-0.063976;0.793372;0.830779;-0.0353403;0.00203369
sun;0.0126636;-0.00115364;-0.000328061;-0.000297715;0.00255056;-1.69878e-05;39.4784
jupiter;-5.20106;-1.71209;0.123443;0.811705;-2.4799;-0.00788237;0.0376937
